date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2020-08-11,1011455,RW13,7.0,2.4286,10.0095,5.0,21.181,20.7143,68.2238,49.4924,48.1063,39.2646,final
2020-08-21,1011455,RW13,7.0,3.7143,13.9381,7.7143,32.1619,16.5714,55.9333,46.0146,42.0149,40.3004,final
2020-09-01,1011455,RW13,7.0,25.8571,22.1381,32.0,46.0857,40.4286,68.5571,113.7042,74.8854,64.1935,final
2020-09-11,1011455,RW13,7.0,5.7143,23.2524,35.2857,59.3286,44.2857,87.619,37.9235,65.3204,55.6098,final
2020-09-21,1011455,RW13,7.0,22.4286,23.9524,54.0,69.3429,65.7143,108.2238,94.7368,80.6626,64.0432,final
2020-10-01,1011455,RW13,7.0,41.1429,31.7381,69.2857,78.9429,104.8571,137.7,125.5995,89.1423,77.7638,final
2020-10-11,1011455,RW13,7.0,47.7143,37.1429,111.2857,92.8333,151.5714,173.3429,125.0847,117.944,88.1253,final
2020-10-21,1011455,RW13,7.0,115.7143,41.2952,204.5714,110.1762,266.2857,211.681,260.7488,178.5474,124.6321,final
2020-11-01,1011455,RW13,7.0,41.7143,44.3429,205.1429,122.781,306.4286,247.8095,94.6728,162.0284,122.7373,final
2020-11-11,1011455,RW13,7.0,31.2857,35.619,188.7143,121.2571,335.2857,273.419,89.3318,151.3931,121.8287,final
2020-11-21,1011455,RW13,7.0,43.7143,42.1333,116.7143,122.0952,375.2857,301.6143,103.3542,95.9265,123.6419,final
2020-12-01,1011455,RW13,7.0,63.1429,30.5476,138.1429,108.3,412.5714,310.0238,191.6946,125.2264,132.0437,final
2020-12-11,1011455,RW13,7.0,35.4286,26.2429,142.2857,98.9238,442.2857,313.0143,129.401,139.8094,140.0203,final
2020-12-21,1011455,RW13,7.0,27.4286,34.6952,126.0,91.4857,447.2857,323.7571,81.6939,134.009,137.0115,final
2021-01-01,1011455,RW13,7.0,16.4286,23.0048,79.2857,83.9429,422.5714,315.0238,76.5176,95.0426,133.0892,final
2021-01-11,1011455,RW13,7.0,13.1429,21.819,57.0,79.519,388.0,299.7,67.6491,74.8444,128.5115,final
2021-01-21,1011455,RW13,7.0,22.8571,25.0333,52.4286,69.8571,295.1429,283.4381,92.7541,78.1753,103.9888,final
2021-02-01,1011455,RW13,7.0,39.2857,26.2381,75.2857,73.0905,292.7143,265.3333,141.7683,102.642,109.9447,final
2021-02-11,1011455,RW13,7.0,22.5714,30.8238,84.7143,82.0952,284.0,260.5381,76.964,102.8438,108.6723,final
2021-02-21,1011455,RW13,7.0,28.7143,24.0952,90.5714,81.1571,269.0,242.5,115.8756,110.3275,110.495,final
2021-03-01,1011455,RW13,7.0,42.2857,43.1238,93.5714,98.0429,248.1429,255.0762,98.2585,95.8614,97.3844,final
2021-03-11,1011455,RW13,7.0,44.2857,36.1,115.2857,103.319,257.0,264.9333,119.9166,110.5602,97.1145,final
2021-03-21,1011455,RW13,7.0,26.2857,54.0095,112.8571,133.2333,255.8571,284.2476,53.0181,85.7741,90.3515,final
2021-04-01,1011455,RW13,7.0,39.1429,54.6333,109.7143,144.7429,278.5714,315.8762,74.0238,77.3634,88.5525,final
2021-04-11,1011455,RW13,7.0,62.1429,50.4714,127.5714,159.1143,327.5714,344.5286,121.0404,81.3482,95.217,final
2021-04-21,1011455,RW13,7.0,31.5714,45.5524,132.8571,150.6571,336.2857,365.0476,72.3436,88.9205,92.3311,final
2021-05-01,1011455,RW13,7.0,114.1429,38.4714,207.8571,134.4952,411.1429,377.281,274.0716,150.7712,108.7435,final
2021-05-11,1011455,RW13,7.0,81.8571,33.2333,227.5714,117.2571,470.4286,379.6905,227.1765,186.6861,123.2847,final
2021-05-21,1011455,RW13,7.0,7.0,26.2286,203.0,97.9333,448.7143,381.8238,38.4263,197.344,117.0716,final
2021-06-01,1011455,RW13,7.0,1.2857,9.5143,90.1429,68.9762,407.7143,348.2143,43.3071,126.8013,116.6102,final
2021-06-11,1011455,RW13,7.0,1.7143,4.1905,10.0,39.9333,365.1429,316.3048,73.057,40.0534,114.967,final
2021-06-21,1011455,RW13,7.0,1.0,3.3476,4.0,17.0524,339.8571,265.6429,71.8768,51.7515,126.9241,final
2021-07-01,1011455,RW13,7.0,1.8571,2.2619,4.5714,9.8,302.5714,213.2714,94.4262,73.5931,139.9962,final
2021-07-11,1011455,RW13,7.0,1.0,1.5,3.8571,7.1095,241.4286,164.3,92.3077,80.9908,144.2505,final
2021-07-21,1011455,RW13,7.0,1.0,2.9571,3.8571,6.719,210.8571,121.7048,75.4039,82.8824,167.6911,final
2021-08-01,1011455,RW13,7.0,5.0,8.2143,7.0,12.6714,101.7143,91.4476,75.6757,74.9842,110.1202,final
2021-08-11,1011455,RW13,7.0,10.5714,10.0095,16.5714,21.181,30.4286,68.2238,103.7437,85.2169,51.6832,final
2021-08-21,1011455,RW13,7.0,11.2857,13.9381,26.8571,32.1619,34.7143,55.9333,85.9945,87.4181,67.8174,final
2021-09-01,1011455,RW13,7.0,27.8571,22.1381,49.7143,46.0857,61.2857,68.5571,121.0739,106.4697,90.7438,final
2021-09-11,1011455,RW13,7.0,13.8571,23.2524,53.0,59.3286,73.4286,87.619,66.7453,90.8716,85.4634,final
2021-09-21,1011455,RW13,7.0,34.8571,23.9524,76.5714,69.3429,107.2857,108.2238,137.6645,109.1106,99.2065,final
2021-10-01,1011455,RW13,7.0,42.8571,31.7381,91.5714,78.9429,148.2857,137.7,130.2657,114.1985,107.167,final
2021-10-11,1011455,RW13,7.0,36.5714,37.1429,114.2857,92.8333,183.8571,173.3429,98.6441,120.8613,105.7348,final
2021-10-21,1011455,RW13,7.0,54.4286,41.2952,133.8571,110.1762,237.2857,211.681,128.3686,119.7052,111.5503,final
2021-11-01,1011455,RW13,7.0,16.2857,44.3429,107.2857,122.781,248.5714,247.8095,43.1384,88.3302,100.2955,final
2021-11-11,1011455,RW13,7.0,33.2857,35.619,104.0,121.2571,271.2857,273.419,94.2556,86.8524,99.2473,final
2021-11-21,1011455,RW13,7.0,47.1429,42.1333,96.7143,122.0952,307.1429,301.6143,110.6284,80.7859,101.7742,final
2021-12-01,1011455,RW13,7.0,13.8571,30.5476,94.2857,108.3,293.1429,310.0238,53.0476,88.1536,94.7251,final
2021-12-11,1011455,RW13,7.0,35.7143,26.2429,96.7143,98.9238,315.0,313.0143,130.3155,97.9715,100.6147,final
2021-12-21,1011455,RW13,7.0,57.7143,34.6952,107.2857,91.4857,337.8571,323.7571,157.9894,115.5687,104.2246,final
2022-01-01,1011455,RW13,7.0,10.1429,23.0048,103.5714,83.9429,305.1429,315.0238,54.0724,120.8942,96.9599,final
2022-01-11,1011455,RW13,7.0,46.8571,21.819,114.7143,79.519,315.4286,299.7,193.3594,139.3159,105.0786,final
2022-01-21,1011455,RW13,7.0,23.8571,25.0333,80.8571,69.8571,284.8571,283.4381,96.0837,113.7746,100.4836,final
2022-02-01,1011455,RW13,7.0,33.0,26.2381,103.7143,73.0905,301.5714,265.3333,121.6463,136.856,113.1615,final
2022-02-11,1011455,RW13,7.0,60.7143,30.8238,117.5714,82.0952,329.0,260.5381,183.4375,138.5212,125.3058,final
2022-02-21,1011455,RW13,7.0,35.7143,24.0952,129.4286,81.1571,317.5714,242.5,139.9345,152.9541,129.7313,final
2022-03-01,1011455,RW13,7.0,35.5714,43.1238,132.0,98.0429,339.2857,255.0762,84.3064,131.4293,131.768,final
2022-03-11,1011455,RW13,7.0,44.8571,36.1,116.1429,103.319,348.4286,264.9333,121.3069,111.3166,130.3693,final
2022-03-21,1011455,RW13,7.0,28.1429,54.0095,108.5714,133.2333,318.8571,284.2476,56.1653,82.782,111.762,final
2022-04-01,1011455,RW13,7.0,25.8571,54.6333,98.8571,144.7429,334.5714,315.8762,51.7448,70.3471,105.7369,final
2022-04-11,1011455,RW13,7.0,65.4286,50.4714,119.4286,159.1143,353.1429,344.5286,126.9637,76.5332,102.4298,final
2022-04-21,1011455,RW13,7.0,81.2857,45.5524,172.5714,150.6571,410.5714,365.0476,170.6858,113.6404,112.1381,final
2022-05-01,1011455,RW13,7.0,22.0,38.4714,168.7143,134.4952,399.5714,377.281,62.1098,123.6818,105.7556,final
2022-05-11,1011455,RW13,7.0,8.2857,33.2333,111.5714,117.2571,347.1429,379.6905,34.749,95.5321,91.6478,final
2022-05-21,1011455,RW13,7.0,63.8571,26.2286,94.1429,97.9333,375.2857,381.8238,220.4941,96.4881,98.3314,final
2022-06-01,1011455,RW13,7.0,2.8571,9.5143,75.0,68.9762,342.5714,348.2143,54.1339,107.6274,98.4247,final
2022-06-11,1011455,RW13,7.0,2.1429,4.1905,68.8571,39.9333,299.8571,316.3048,77.7202,157.9249,94.9594,final
2022-06-21,1011455,RW13,7.0,3.1429,3.3476,8.1429,17.0524,274.8571,265.6429,97.5471,67.0657,103.3428,final
2022-07-01,1011455,RW13,7.0,1.2857,2.2619,6.5714,9.8,250.2857,213.2714,86.5574,83.6941,116.5782,final
2022-07-11,1011455,RW13,7.0,2.0,1.5,6.4286,7.1095,186.8571,164.3,107.6923,96.02,112.9416,final
2022-07-21,1011455,RW13,7.0,4.5714,2.9571,7.8571,6.719,110.1429,121.7048,120.2873,106.8072,91.2213,final
2022-08-01,1011455,RW13,7.0,4.0,8.2143,10.5714,12.6714,92.1429,91.4476,68.1081,90.7372,100.6853,final
2022-08-11,1011455,RW13,7.0,11.4286,10.0095,20.0,21.181,95.2857,68.2238,109.4543,96.2126,134.5955,final
2022-08-21,1011455,RW13,7.0,33.7143,13.9381,49.1429,32.1619,65.1429,55.9333,204.4254,140.2756,113.9679,final
2022-09-01,1011455,RW13,7.0,8.5714,22.1381,53.7143,46.0857,70.8571,68.5571,50.0088,113.6016,102.9278,final
2022-09-11,1011455,RW13,7.0,26.7143,23.2524,69.0,59.3286,95.4286,87.619,112.2535,113.9501,108.0,final
2022-09-21,1011455,RW13,7.0,13.8571,23.9524,49.1429,69.3429,106.1429,108.2238,65.1316,74.5409,98.2398,final
2022-10-01,1011455,RW13,7.0,14.4286,31.7381,55.0,78.9429,119.2857,137.7,52.884,73.0806,87.5326,final
2022-10-11,1011455,RW13,7.0,12.5714,37.1429,40.8571,92.8333,129.8571,173.3429,41.6949,49.4559,76.2818,final
2022-10-21,1011455,RW13,7.0,39.4286,41.2952,66.4286,110.1762,164.7143,211.681,95.9679,63.5971,78.8134,final
2022-11-01,1011455,RW13,7.0,24.4286,44.3429,76.4286,122.781,185.1429,247.8095,59.641,65.0911,75.6926,final
2022-11-11,1011455,RW13,7.0,56.2857,35.619,120.1429,121.2571,230.0,273.419,150.8792,99.1511,84.6803,final
2022-11-21,1011455,RW13,7.0,47.4286,42.1333,128.1429,122.0952,243.7143,301.6143,111.2346,104.5782,81.4193,final
2022-12-01,1011455,RW13,7.0,45.4286,30.5476,149.1429,108.3,280.5714,310.0238,141.862,134.5248,90.7968,final
2022-12-11,1011455,RW13,7.0,29.8571,26.2429,122.7143,98.9238,283.7143,313.0143,111.5684,121.8414,90.9292,final
2022-12-21,1011455,RW13,7.0,35.4286,34.6952,110.7143,91.4857,305.2857,323.7571,101.8474,118.9471,94.4656,final
2023-01-01,1011455,RW13,7.0,15.5714,23.0048,80.8571,83.9429,306.4286,315.0238,73.4569,96.7153,97.3555,final
2023-01-11,1011455,RW13,7.0,44.1429,21.819,95.1429,79.519,338.0,299.7,183.2386,117.4531,112.3668,final
2023-01-21,1011455,RW13,7.0,38.8571,25.0333,98.5714,69.8571,337.4286,283.4381,146.0282,135.9571,118.3993,final
2023-02-01,1011455,RW13,7.0,5.5714,26.2381,88.5714,73.0905,318.5714,265.3333,33.8415,118.6314,119.3359,final
2023-02-11,1011455,RW13,7.0,4.7143,30.8238,49.1429,82.0952,267.0,260.5381,27.1168,64.2192,102.3885,final
2023-02-21,1011455,RW13,7.0,19.7143,24.0952,30.0,81.1571,239.2857,242.5,84.9427,43.8803,98.727,final
2023-03-01,1011455,RW13,7.0,20.1429,43.1238,44.5714,98.0429,214.0,255.0762,52.2462,50.5091,84.504,final
2023-03-11,1011455,RW13,7.0,74.4286,36.1,114.2857,103.319,258.5714,264.9333,193.2569,109.6777,97.686,final
2023-03-21,1011455,RW13,7.0,55.0,54.0095,149.5714,133.2333,278.1429,284.2476,101.6785,111.4066,97.9253,final
2023-04-01,1011455,RW13,7.0,52.1429,54.6333,181.5714,144.7429,314.7143,315.8762,95.8237,123.7999,99.6435,final
2023-04-11,1011455,RW13,7.0,57.5714,50.4714,164.7143,159.1143,328.1429,344.5286,112.7994,103.3114,95.3782,final
2023-04-21,1011455,RW13,7.0,53.7143,45.5524,163.4286,150.6571,343.0,365.0476,116.1454,107.9495,94.1214,final
2023-05-01,1011455,RW13,7.0,56.4286,38.4714,167.7143,134.4952,393.8571,377.281,141.3079,122.9897,104.2801,final
2023-05-11,1011455,RW13,7.0,10.5714,33.2333,120.7143,117.2571,399.7143,379.6905,40.7274,102.7167,105.1384,final
2023-05-21,1011455,RW13,7.0,14.5714,26.2286,81.5714,97.9333,394.5714,381.8238,62.6715,84.8407,103.2534,final
2023-06-01,1011455,RW13,7.0,1.2857,9.5143,26.4286,68.9762,375.7143,348.2143,43.3071,46.126,107.677,final
2023-06-11,1011455,RW13,7.0,2.0,4.1905,17.8571,39.9333,303.2857,316.3048,76.1658,55.7887,96.0102,final
2023-06-21,1011455,RW13,7.0,1.0,3.3476,4.2857,17.0524,249.2857,265.6429,71.8768,52.8076,94.0658,final
2023-07-01,1011455,RW13,7.0,1.0,2.2619,4.0,9.8,198.1429,213.2714,82.623,70.7071,93.2241,final
2023-07-11,1011455,RW13,7.0,1.0,1.5,3.0,7.1095,141.5714,164.3,92.3077,75.9811,86.9601,final
2023-07-21,1011455,RW13,7.0,1.0,2.9571,3.0,6.719,88.8571,121.7048,75.4039,77.7556,75.0597,final
2023-08-01,1011455,RW13,7.0,1.4286,8.2143,3.4286,12.6714,33.8571,91.4476,48.6486,59.2313,43.2313,final
2023-08-11,1011455,RW13,7.0,1.7143,10.0095,4.1429,21.181,25.0,68.2238,44.7335,45.3574,44.7434,final
2023-08-21,1011455,RW13,7.0,2.0,13.9381,5.1429,32.1619,12.4286,55.9333,36.9625,35.916,34.017,final
2023-09-01,1011455,RW13,7.0,15.5714,22.1381,19.2857,46.0857,26.7143,68.5571,75.8028,52.216,46.7358,final
2023-09-11,1011455,RW13,7.0,44.0,23.2524,61.5714,59.3286,68.7143,87.619,173.4367,103.2351,80.6341,final
2023-09-21,1011455,RW13,7.0,14.8571,23.9524,74.4286,69.3429,82.5714,108.2238,68.5855,106.4098,78.3018,final
2023-10-01,1011455,RW13,7.0,17.0,31.7381,75.8571,78.9429,98.5714,137.7,59.8833,96.5307,73.5081,final
2023-10-11,1011455,RW13,7.0,38.2857,37.1429,70.1429,92.8333,135.8571,173.3429,102.7119,77.9347,79.5543,final
2023-10-21,1011455,RW13,7.0,23.8571,41.2952,79.1429,110.1762,158.7143,211.681,62.3329,74.1768,76.1068,final
2023-11-01,1011455,RW13,7.0,33.2857,44.3429,95.4286,122.781,190.5714,247.8095,77.5912,79.4004,77.7983,prelim
2023-11-11,1011455,RW13,7.0,36.5714,35.619,93.7143,121.2571,225.4286,273.419,102.3447,79.0161,83.0673,prelim
2023-11-21,1011455,RW13,7.0,54.4286,42.1333,124.2857,122.0952,277.8571,301.6143,126.0861,101.6583,92.3761,prelim
2023-12-01,1011455,RW13,7.0,28.2857,30.5476,119.2857,108.3,290.5714,310.0238,93.637,109.2863,93.9216,prelim
2019-01-01,1011454,RW54,62.0,18.0968,22.6403,79.8065,85.8522,336.8387,317.4043,83.5619,93.6927,105.9359,final
2019-01-11,1011454,RW54,62.0,69.2097,22.5097,103.1935,81.1075,379.3387,305.4742,269.7584,124.2417,123.4138,final
2019-01-21,1011454,RW54,62.0,26.5968,23.4866,113.9032,68.6366,375.1774,288.4957,110.9182,157.5644,129.0395,final
2019-02-01,1011454,RW54,62.0,35.9032,23.772,131.7097,69.7683,363.9677,267.9016,142.1631,177.6517,134.5684,final
2019-02-11,1011454,RW54,62.0,10.5645,26.8392,73.0645,74.0978,354.2742,257.7392,48.8847,98.7713,136.0556,final
2019-02-21,1011454,RW54,62.0,24.0645,23.528,70.5323,74.1392,346.8871,238.8065,101.8808,95.7131,143.4396,final
2019-03-01,1011454,RW54,62.0,25.6452,44.9527,60.2742,95.3199,271.7903,250.9403,61.3484,66.7245,107.9903,final
2019-03-11,1011454,RW54,62.0,18.371,37.7656,68.0806,106.2462,244.3387,261.4516,54.649,67.1683,93.6958,final
2019-03-21,1011454,RW54,62.0,43.0806,56.5962,87.0968,139.3145,271.5323,282.0903,78.0578,65.0284,96.3853,final
2019-04-01,1011454,RW54,62.0,35.5806,54.2151,97.0323,148.5769,289.0161,313.6651,68.531,67.4955,92.3844,final
2019-04-11,1011454,RW54,62.0,60.8871,51.2457,139.5484,162.057,280.6935,342.4011,117.1416,86.9179,82.4894,final
2019-04-21,1011454,RW54,62.0,50.5968,41.7538,147.0645,147.2145,304.6935,360.6683,118.914,99.9046,84.899,final
2019-05-01,1011454,RW54,62.0,27.7258,38.4559,139.2097,131.4554,296.5161,375.3522,75.3081,105.4818,79.5418,final
2019-05-11,1011454,RW54,62.0,50.0968,30.4919,128.4194,110.7016,336.0484,379.0048,155.2374,114.679,88.9573,final
2019-05-21,1011454,RW54,62.0,90.2419,26.7629,168.0645,95.7108,402.2258,382.2398,299.8527,168.445,105.0954,final
2019-06-01,1011454,RW54,62.0,7.3548,7.764,147.6935,65.0188,383.9355,345.0511,96.7946,210.2053,110.9518,final
2019-06-11,1011454,RW54,62.0,0.4516,2.9473,98.0484,37.4742,366.0161,310.2328,68.5969,227.5939,117.4196,final
2019-06-21,1011454,RW54,62.0,2.2419,1.8796,10.0484,12.5909,325.1774,255.5161,105.2673,88.7456,126.2362,final
2019-07-01,1011454,RW54,62.0,1.3226,1.7919,4.0161,6.6188,290.9194,203.093,93.0895,84.3389,141.215,final
2019-07-11,1011454,RW54,62.0,0.5161,0.8806,4.0806,4.5522,230.5484,152.728,93.8014,96.7599,147.8224,final
2019-07-21,1011454,RW54,62.0,1.8548,2.2634,3.6935,4.936,181.8065,113.2376,94.3745,91.6814,155.6395,final
2019-08-01,1011454,RW54,62.0,10.7903,5.4323,13.1613,8.5763,164.871,80.214,151.3605,124.6816,193.8402,final
2019-08-11,1011454,RW54,62.0,2.6613,6.0978,15.3065,13.7935,117.4355,55.8199,69.034,106.3585,193.6124,final
2019-08-21,1011454,RW54,62.0,19.2742,10.6941,32.7258,22.2242,46.4677,39.7511,154.671,132.5892,113.5005,final
2019-09-01,1011454,RW54,62.0,23.2419,17.9188,45.1774,34.7108,62.3548,49.9059,123.226,123.4097,120.7808,final
2019-09-11,1011454,RW54,62.0,9.1452,19.0812,51.6613,47.6941,71.0484,66.0398,58.7395,106.8763,106.5868,final
2019-09-21,1011454,RW54,62.0,39.4194,19.2753,71.8065,56.2753,108.2258,83.4355,182.9819,123.4344,126.532,final
2019-10-01,1011454,RW54,62.0,25.4677,32.3366,74.0323,70.693,132.371,113.9801,81.603,104.1382,114.8337,final
2019-10-11,1011454,RW54,62.0,53.2419,34.4398,118.129,86.0516,185.0968,147.5392,147.6731,133.396,123.8401,final
2019-10-21,1011454,RW54,62.0,31.8065,40.4651,110.5161,107.2414,215.0484,185.7409,80.9555,102.7932,114.9726,final
2019-11-01,1011454,RW54,62.0,34.5323,44.3661,119.5806,119.271,238.7903,224.6747,80.0797,100.2396,106.015,final
2019-11-11,1011454,RW54,62.0,97.3226,37.0016,163.6613,121.8328,333.4516,255.5785,243.6158,131.7284,129.3221,final
2019-11-21,1011454,RW54,62.0,38.1452,42.4608,170.0,123.8285,352.3226,287.3452,90.907,134.5005,121.8525,final
2019-12-01,1011454,RW54,62.0,55.5161,32.8188,190.9839,112.2812,384.5968,302.2452,160.0159,164.3621,126.374,final
2019-12-11,1011454,RW54,62.0,13.7581,27.2543,107.4194,102.5339,389.2097,310.4183,58.1568,104.3413,124.5902,final
2019-12-21,1011454,RW54,62.0,24.3065,35.9575,93.5806,96.0306,374.0968,327.1005,71.5533,97.6893,113.9413,final
2020-01-01,1011454,RW54,62.0,33.0,22.6403,71.0645,85.8522,381.629,317.4043,137.4803,84.5725,119.6163,final
2020-01-11,1011454,RW54,62.0,18.5,22.5097,75.8065,81.1075,346.8871,305.4742,85.4245,94.1815,113.1272,final
2020-01-21,1011454,RW54,62.0,63.4839,23.4866,114.9839,68.6366,378.5645,288.4957,240.4077,158.9386,130.1742,final
2020-02-01,1011454,RW54,62.0,40.1935,23.772,122.1774,69.7683,384.2258,267.9016,157.0745,165.7017,141.858,final
2020-02-11,1011454,RW54,62.0,28.4355,26.8392,132.1129,74.0978,315.3387,257.7392,105.0134,168.9852,121.5133,final
2020-02-21,1011454,RW54,62.0,57.3065,23.528,125.9355,74.1392,334.5,238.8065,218.4049,161.5601,138.461,final
2020-03-01,1011454,RW54,62.0,30.4839,44.9527,116.2258,95.3199,309.4677,250.9403,71.035,119.8499,122.4294,final
2020-03-11,1011454,RW54,62.0,62.9839,37.7656,150.7742,106.2462,358.6935,261.4516,158.9686,138.3049,135.8229,final
2020-03-21,1011454,RW54,62.0,59.0,56.5962,152.4677,139.3145,393.3871,282.0903,103.9025,108.8091,138.1035,final
2020-04-01,1011454,RW54,62.0,20.0484,54.2151,142.0323,148.5769,380.4355,313.6651,42.3007,95.8729,120.6295,final
2020-04-11,1011454,RW54,62.0,67.8065,51.2457,146.8548,162.057,429.7419,342.4011,129.4436,91.1645,124.7845,final
2020-04-21,1011454,RW54,62.0,151.9677,41.7538,239.8226,147.2145,518.2258,360.6683,335.7328,158.9055,142.5063,final
2020-05-01,1011454,RW54,62.0,16.4032,38.4559,236.1774,131.4554,494.4355,375.3522,49.2527,174.0319,130.9025,final
2020-05-11,1011454,RW54,62.0,24.5484,30.4919,192.9194,110.7016,490.5484,379.0048,83.2538,168.1165,128.6741,final
2020-05-21,1011454,RW54,62.0,12.7258,26.7629,53.6774,95.7108,445.9677,382.2398,55.8066,60.2374,116.2472,final
2020-06-01,1011454,RW54,62.0,1.6452,7.764,38.9194,65.0188,417.129,345.0511,52.0618,65.2094,120.3007,final
2020-06-11,1011454,RW54,62.0,2.2742,2.9473,16.6452,37.4742,356.4194,310.2328,91.5302,56.1256,114.4228,final
2020-06-21,1011454,RW54,62.0,0.7742,1.8796,4.6935,12.5909,298.1935,255.5161,83.9325,65.042,116.0734,final
2020-07-01,1011454,RW54,62.0,1.3548,1.7919,4.4032,6.6188,279.5,203.093,93.5645,86.6682,135.8562,final
2020-07-11,1011454,RW54,62.0,2.1935,0.8806,4.3226,4.5522,213.8871,152.728,122.3258,98.4224,137.5837,final
2020-07-21,1011454,RW54,62.0,0.871,2.2634,4.4194,4.936,62.7903,113.2376,80.829,96.5408,59.065,final
2020-08-01,1011454,RW54,62.0,1.629,5.4323,4.6935,8.5763,48.0161,80.214,63.5436,79.0982,64.3095,final
